Day,Month,Airline,flightclass,capacity,timediff,night1,season,delayed
2,10,4,DOM,36,8,0,Summer,0
3,10,4,DOM,28,111,0,Summer,1
1,10,4,DOM,19,2,0,Summer,0
5,10,4,DOM,23,4,0,Summer,0
6,10,4,DOM,25,22,0,Summer,0
4,10,4,DOM,33,1,0,Summer,0
0,10,4,DOM,35,4,0,Summer,0
2,10,4,DOM,47,4,0,Summer,0
3,10,4,DOM,24,110,0,Summer,1
1,10,4,DOM,44,3,0,Summer,0
5,10,4,DOM,25,2,0,Summer,0
6,10,4,DOM,30,9,0,Summer,0
4,10,4,DOM,44,8,0,Summer,0
0,10,4,DOM,47,7,0,Summer,0
2,10,4,DOM,46,8,0,Summer,0
3,10,4,DOM,32,107,0,Summer,1
1,10,4,DOM,50,-12,0,Summer,0
6,10,4,DOM,49,-4,0,Summer,0
4,10,4,DOM,29,-1,0,Summer,0
0,10,4,DOM,26,3,0,Summer,0
3,10,4,DOM,30,109,0,Summer,1
1,10,4,DOM,40,3,0,Summer,0
5,10,4,DOM,34,2,0,Summer,0
6,10,4,DOM,42,10,0,Summer,0
4,10,4,DOM,42,2,0,Summer,0
0,10,4,DOM,28,-6,0,Summer,0
2,10,4,DOM,22,2,0,Summer,0
1,6,4,DOM,28,1,0,Summer,0
5,6,4,DOM,20,-24,0,Summer,0
6,6,4,DOM,34,18,0,Summer,0
4,6,4,DOM,21,-7,0,Summer,0
0,6,4,DOM,36,10,0,Summer,0
2,0,4,DOM,26,11,0,Summer,0
3,0,4,DOM,18,-61,0,Summer,0
1,0,4,DOM,20,2,0,Summer,0
5,0,4,DOM,19,-125,0,Summer,0
6,0,4,DOM,35,1,0,Summer,0
4,0,4,DOM,35,14,0,Summer,0
0,0,4,DOM,37,12,0,Summer,0
2,0,4,DOM,34,6,0,Summer,0
3,0,4,DOM,50,-65,0,Summer,0
3,0,4,DOM,31,37,0,Summer,0
1,0,4,DOM,22,53,0,Summer,1
5,0,4,DOM,30,-64,0,Summer,0
6,0,4,DOM,39,15,0,Summer,0
4,0,4,DOM,36,12,0,Summer,0
2,0,4,DOM,31,7,0,Summer,0
3,0,4,DOM,19,22,0,Summer,0
1,0,4,DOM,36,4,0,Summer,0
5,0,4,DOM,27,-66,0,Summer,0
6,0,4,DOM,0,29,0,Summer,0
4,0,4,DOM,34,19,0,Summer,0
0,0,4,DOM,32,26,0,Summer,0
2,0,4,DOM,29,7,0,Summer,0
3,0,4,DOM,0,11,0,Summer,0
1,0,4,DOM,23,0,0,Summer,0
5,0,4,DOM,34,-58,0,Summer,0
6,0,4,DOM,35,9,0,Summer,0
4,0,4,DOM,33,0,0,Summer,0
0,0,4,DOM,37,38,0,Summer,0
2,0,4,DOM,27,59,0,Summer,1
3,0,4,DOM,31,-9,0,Summer,0
1,7,4,DOM,34,32,0,Summer,0
6,7,4,DOM,26,3,0,Summer,0
4,7,4,DOM,22,-14,0,Summer,0
0,7,4,DOM,37,22,0,Summer,0
2,7,4,DOM,29,61,0,Summer,1
3,7,4,DOM,37,31,0,Summer,0
1,7,4,DOM,25,9,0,Summer,0
6,7,4,DOM,33,20,0,Summer,0
4,7,4,DOM,32,12,0,Summer,0
0,7,4,DOM,35,8,0,Summer,0
2,7,4,DOM,30,8,0,Summer,0
3,7,4,DOM,34,29,0,Summer,0
1,7,4,DOM,31,-2,0,Summer,0
5,7,4,DOM,28,-54,0,Summer,0
6,7,4,DOM,30,16,0,Summer,0
1,7,4,DOM,31,53,0,Summer,1
4,7,4,DOM,36,12,0,Summer,0
0,7,4,DOM,35,18,0,Summer,0
2,7,4,DOM,7,5,0,Summer,0
3,7,4,DOM,31,58,0,Summer,1
1,7,4,DOM,26,0,0,Summer,0
5,7,4,DOM,23,-57,0,Summer,0
6,7,4,DOM,37,15,0,Summer,0
4,5,4,DOM,35,20,0,Summer,0
0,5,4,DOM,37,-9,0,Summer,0
2,5,4,DOM,37,1,0,Summer,0
3,5,4,DOM,37,40,0,Summer,0
1,5,4,DOM,28,11,0,Summer,0
5,5,4,DOM,24,-4,0,Summer,0
6,5,4,DOM,37,17,0,Summer,0
4,5,4,DOM,31,-3,0,Summer,0
0,5,4,DOM,35,13,0,Summer,0
2,5,4,DOM,35,40,0,Summer,0
1,5,4,DOM,28,14,0,Summer,0
5,5,4,DOM,23,-59,0,Summer,0
6,5,4,DOM,32,13,0,Summer,0
4,5,4,DOM,36,16,0,Summer,0
0,5,4,DOM,33,9,0,Summer,0
2,5,4,DOM,31,10,0,Summer,0
3,5,4,DOM,33,64,0,Summer,1
1,5,4,DOM,31,24,0,Summer,0
5,5,4,DOM,37,80,0,Summer,1
6,5,4,DOM,36,15,0,Summer,0
4,5,4,DOM,35,10,0,Summer,0
0,5,4,DOM,35,2,0,Summer,0
2,5,4,DOM,47,2,0,Summer,0
5,5,4,DOM,32,11,0,Summer,0
6,5,4,DOM,46,28,0,Summer,0
4,5,4,DOM,34,14,0,Summer,0
0,5,4,DOM,40,14,0,Summer,0
2,4,4,DOM,44,11,0,Summer,0
3,4,4,DOM,31,14,0,Summer,0
1,4,4,DOM,22,4,0,Summer,0
5,4,4,DOM,30,-39,0,Summer,0
6,4,4,DOM,27,34,0,Summer,0
4,4,4,DOM,47,17,0,Summer,0
0,4,4,DOM,46,7,0,Summer,0
2,4,4,DOM,53,14,0,Summer,1
1,4,4,DOM,37,16,0,Summer,0
5,4,4,DOM,36,16,0,Summer,0
6,4,4,DOM,39,2,0,Summer,0
4,4,4,DOM,34,-62,0,Summer,0
0,4,4,DOM,40,-61,0,Summer,0
2,4,4,DOM,33,-59,0,Summer,0
3,4,4,DOM,23,-68,0,Summer,0
1,4,4,DOM,19,30,0,Summer,0
5,4,4,DOM,29,10,0,Summer,0
6,4,4,DOM,41,-51,0,Summer,0
4,4,4,DOM,14,3,0,Summer,0
2,4,4,DOM,27,-62,0,Summer,0
1,4,4,DOM,0,6,0,Summer,0
5,4,4,DOM,34,19,0,Summer,0
6,4,4,DOM,21,-29,0,Summer,0
4,4,4,DOM,35,-36,0,Summer,0
0,4,4,DOM,34,-60,0,Summer,0
2,4,4,DOM,20,-73,0,Summer,0
3,4,4,DOM,19,-63,0,Summer,0
1,4,4,DOM,24,5,0,Summer,0
5,1,4,DOM,32,14,0,Summer,0
6,1,4,DOM,30,-46,0,Summer,0
4,1,4,DOM,36,-41,0,Summer,0
0,1,4,DOM,35,-64,0,Summer,0
2,1,4,DOM,39,-61,0,Summer,0
3,1,4,DOM,35,-69,0,Summer,0
1,1,4,DOM,37,8,0,Summer,0
5,1,4,DOM,49,6,0,Summer,0
6,1,4,DOM,36,-74,0,Summer,0
4,1,4,DOM,29,-62,0,Summer,0
0,1,4,DOM,40,-66,0,Summer,0
2,1,4,DOM,23,-70,0,Summer,0
3,1,4,DOM,12,106,0,Summer,1
1,1,4,DOM,42,6,0,Summer,0
5,1,4,DOM,31,7,0,Summer,0
6,1,4,DOM,19,-9,0,Summer,0
4,1,4,DOM,34,-73,0,Summer,0
0,1,4,DOM,35,-68,0,Summer,0
2,1,4,DOM,27,-62,0,Summer,0
3,1,4,DOM,0,-55,0,Summer,0
1,1,4,DOM,18,2,0,Summer,0
5,1,4,DOM,19,39,0,Summer,0
6,1,4,DOM,51,-53,0,Summer,1
4,1,4,DOM,37,8,0,Summer,0
0,1,4,DOM,26,-69,0,Summer,0
2,1,4,DOM,25,-125,0,Summer,0
3,1,4,DOM,27,-125,0,Summer,0
1,1,4,DOM,20,-1,0,Summer,0
5,1,4,DOM,31,52,0,Summer,1
6,1,4,DOM,42,16,0,Summer,0
4,1,4,DOM,32,11,0,Summer,0
0,10,4,DOM,35,22,0,Summer,0
2,10,4,DOM,30,7,0,Summer,0
3,10,4,DOM,28,0,0,Summer,0
1,10,4,DOM,10,22,0,Summer,0
5,10,4,DOM,30,-2,0,Summer,0
6,10,4,DOM,32,65,0,Summer,1
4,10,4,DOM,16,33,0,Summer,0
0,10,4,DOM,39,26,0,Summer,0
3,10,4,DOM,18,38,0,Summer,0
1,10,4,DOM,39,67,0,Summer,1
5,10,4,DOM,21,-6,0,Summer,0
4,10,4,DOM,32,24,0,Summer,0
2,10,4,DOM,37,16,0,Summer,0
1,10,4,DOM,29,26,0,Summer,0
5,10,4,DOM,24,1,0,Summer,0
0,10,4,DOM,33,-2,0,Summer,0
2,10,4,DOM,30,66,0,Summer,1
3,10,4,DOM,32,15,0,Summer,0
1,10,4,DOM,23,-4,0,Summer,0
4,10,4,DOM,32,16,0,Summer,0
0,10,4,DOM,39,6,0,Summer,0
1,6,4,DOM,33,2,0,Summer,0
6,6,4,DOM,36,1,0,Summer,0
4,6,4,DOM,35,3,0,Summer,0
0,6,4,DOM,73,21,0,Summer,1
2,0,4,DOM,39,16,0,Summer,0
3,0,4,DOM,40,102,0,Summer,1
1,0,4,DOM,38,2,0,Summer,0
6,0,4,DOM,33,13,0,Summer,0
4,0,4,DOM,36,18,0,Summer,0
0,0,4,DOM,0,17,0,Summer,0
2,0,4,DOM,39,14,0,Summer,0
3,0,4,DOM,38,94,0,Summer,1
1,0,4,DOM,38,-61,0,Summer,0
6,0,4,DOM,37,77,0,Summer,1
4,0,4,DOM,38,-61,0,Summer,0
0,0,4,DOM,34,20,0,Summer,0
0,0,4,DOM,33,161,0,Summer,1
2,0,4,DOM,37,3,0,Summer,0
3,0,4,DOM,30,93,0,Summer,1
1,0,4,DOM,39,6,0,Summer,0
5,0,4,DOM,21,10,0,Summer,0
4,0,4,DOM,23,0,0,Summer,0
0,0,4,DOM,35,0,0,Summer,0
2,0,4,DOM,38,10,0,Summer,0
3,0,4,DOM,27,112,0,Summer,1
1,0,4,DOM,36,52,0,Summer,1
6,0,4,DOM,25,5,0,Summer,0
4,0,4,DOM,31,24,0,Summer,0
0,0,4,DOM,32,70,0,Summer,1
2,0,4,DOM,37,5,0,Summer,0
3,0,4,DOM,34,110,0,Summer,1
1,7,4,DOM,35,35,0,Summer,0
6,7,4,DOM,26,-5,0,Summer,0
4,7,4,DOM,25,17,0,Summer,0
0,7,4,DOM,36,20,0,Summer,0
2,7,4,DOM,33,6,0,Summer,0
3,7,4,DOM,36,110,0,Summer,1
1,7,4,DOM,36,4,0,Summer,0
6,7,4,DOM,38,15,0,Summer,0
4,7,4,DOM,32,12,0,Summer,0
0,7,4,DOM,39,20,0,Summer,0
2,7,4,DOM,24,3,0,Summer,0
3,7,4,DOM,31,95,0,Summer,1
1,7,4,DOM,34,11,0,Summer,0
6,7,4,DOM,33,-2,0,Summer,0
4,7,4,DOM,38,4,0,Summer,0
0,7,4,DOM,37,74,0,Summer,1
2,7,4,DOM,35,32,0,Summer,0
3,7,4,DOM,36,113,0,Summer,1
1,7,4,DOM,25,20,0,Summer,0
4,7,4,DOM,35,9,0,Summer,0
0,7,4,DOM,34,21,0,Summer,0
2,7,4,DOM,28,30,0,Summer,0
3,7,4,DOM,29,98,0,Summer,1
1,7,4,DOM,34,11,0,Summer,0
6,7,4,DOM,34,6,0,Summer,0
4,5,4,DOM,37,2,0,Summer,0
0,5,4,DOM,35,44,0,Summer,0
2,5,4,DOM,18,13,0,Summer,0
3,5,4,DOM,14,106,0,Summer,1
1,5,4,DOM,31,4,0,Summer,0
6,5,4,DOM,34,17,0,Summer,0
4,5,4,DOM,36,22,0,Summer,0
0,5,4,DOM,36,14,0,Summer,0
2,5,4,DOM,35,15,0,Summer,0
3,5,4,DOM,31,156,0,Summer,1
1,5,4,DOM,26,22,0,Summer,0
6,5,4,DOM,37,1,0,Summer,0
4,5,4,DOM,30,10,0,Summer,0
0,5,4,DOM,38,4,0,Summer,0
2,5,4,DOM,36,13,0,Summer,0
3,5,4,DOM,38,105,0,Summer,1
1,5,4,DOM,31,42,0,Summer,0
6,5,4,DOM,30,8,0,Summer,0
4,5,4,DOM,33,12,0,Summer,0
0,5,4,DOM,21,8,0,Summer,0
2,5,4,DOM,37,9,0,Summer,0
3,5,4,DOM,28,95,0,Summer,1
1,5,4,DOM,33,35,0,Summer,0
6,5,4,DOM,36,33,0,Summer,0
4,5,4,DOM,0,35,0,Summer,0
0,5,4,DOM,37,36,0,Summer,0
2,4,4,DOM,41,32,0,Summer,0
1,4,4,DOM,42,27,0,Summer,0
6,4,4,DOM,43,30,0,Summer,0
4,4,4,DOM,39,18,0,Summer,0
0,4,4,DOM,35,38,0,Summer,0
2,4,4,DOM,42,7,0,Summer,0
3,4,4,DOM,34,106,0,Summer,1
1,4,4,DOM,37,96,0,Summer,1
5,4,4,DOM,33,38,0,Summer,0
6,4,4,DOM,36,18,0,Summer,0
4,4,4,DOM,40,34,0,Summer,0
0,4,4,DOM,34,12,0,Summer,0
2,4,4,DOM,33,21,0,Summer,0
3,4,4,DOM,33,101,0,Summer,1
1,4,4,DOM,37,40,0,Summer,0
5,4,4,DOM,22,12,0,Summer,0
6,4,4,DOM,30,7,0,Summer,0
0,4,4,DOM,30,32,0,Summer,0
2,4,4,DOM,41,85,0,Summer,1
3,4,4,DOM,25,108,0,Summer,1
1,4,4,DOM,24,10,0,Summer,0
5,4,4,DOM,29,7,0,Summer,0
6,4,4,DOM,30,25,0,Summer,0
4,4,4,DOM,38,42,0,Summer,0
0,4,4,DOM,52,30,0,Summer,1
2,4,4,DOM,47,10,0,Summer,0
3,4,4,DOM,14,96,0,Summer,1
1,4,4,DOM,21,18,0,Summer,0
5,1,4,DOM,28,-3,0,Summer,0
6,1,4,DOM,22,-5,0,Summer,0
4,1,4,DOM,13,9,0,Summer,0
0,1,4,DOM,32,-2,0,Summer,0
2,1,4,DOM,28,-61,0,Summer,0
3,1,4,DOM,46,98,0,Summer,1
1,1,4,DOM,34,0,0,Summer,0
5,1,4,DOM,34,-8,0,Summer,0
6,1,4,DOM,16,16,0,Summer,0
4,1,4,DOM,44,42,0,Summer,0
0,1,4,DOM,34,50,0,Summer,0
2,1,4,DOM,40,5,0,Summer,0
3,1,4,DOM,27,102,0,Summer,1
1,1,4,DOM,28,13,0,Summer,0
5,1,4,DOM,48,7,0,Summer,0
6,1,4,DOM,33,9,0,Summer,0
4,1,4,DOM,30,20,0,Summer,0
0,1,4,DOM,29,7,0,Summer,0
2,1,4,DOM,35,1,0,Summer,0
3,1,4,DOM,35,96,0,Summer,1
1,1,4,DOM,33,33,0,Summer,0
5,1,4,DOM,29,32,0,Summer,0
6,1,4,DOM,62,16,0,Summer,1
4,1,4,DOM,32,-4,0,Summer,0
0,1,4,DOM,28,25,0,Summer,0
2,1,4,DOM,35,10,0,Summer,0
3,1,4,DOM,42,86,0,Summer,1
1,1,4,DOM,28,11,0,Summer,0
5,1,4,DOM,30,126,0,Summer,1
6,1,4,DOM,25,-9,0,Summer,0
4,1,4,DOM,36,-3,0,Summer,0
0,10,4,DOM,50,-4,0,Summer,0
2,10,4,DOM,25,3,0,Summer,0
1,10,4,DOM,21,0,0,Summer,0
5,10,4,DOM,25,-8,0,Summer,0
6,10,4,DOM,42,55,0,Summer,1
4,10,4,DOM,22,-8,0,Summer,0
0,10,4,DOM,52,-4,0,Summer,1
2,10,4,DOM,34,-4,0,Summer,0
3,10,4,DOM,31,98,0,Summer,1
1,10,4,DOM,28,-5,0,Summer,0
5,10,4,DOM,23,-10,0,Summer,0
6,10,4,DOM,31,0,0,Summer,0
4,10,4,DOM,31,5,0,Summer,0
0,10,4,DOM,40,9,0,Summer,0
2,10,4,DOM,24,0,0,Summer,0
1,10,4,DOM,34,60,0,Summer,1
5,10,4,DOM,32,5,0,Summer,0
6,10,4,DOM,13,-7,0,Summer,0
4,10,4,DOM,43,12,0,Summer,0
0,10,4,DOM,45,0,0,Summer,0
2,10,4,DOM,38,1,0,Summer,0
3,10,4,DOM,20,92,0,Summer,1
1,10,4,DOM,35,17,0,Summer,0
5,10,4,DOM,39,-6,0,Summer,0
6,10,4,DOM,33,1,0,Summer,0
4,10,4,DOM,31,-3,0,Summer,0
0,10,4,DOM,49,3,0,Summer,0
2,10,4,DOM,33,0,0,Summer,0
1,6,4,DOM,47,30,0,Summer,0
5,6,4,DOM,48,43,0,Summer,0
6,6,4,DOM,43,41,0,Summer,0
4,6,4,DOM,39,32,0,Summer,0
2,0,4,DOM,36,41,0,Summer,0
3,0,4,DOM,32,64,0,Summer,1
1,0,4,DOM,47,28,0,Summer,0
5,0,4,DOM,46,29,0,Summer,0
6,0,4,DOM,48,34,0,Summer,0
4,0,4,DOM,47,40,0,Summer,0
0,0,4,DOM,50,37,0,Summer,0
2,0,4,DOM,45,46,0,Summer,0
3,0,4,DOM,40,-13,0,Summer,0
1,0,4,DOM,0,33,0,Summer,0
5,0,4,DOM,43,-13,0,Summer,0
6,0,4,DOM,52,32,0,Summer,1
4,0,4,DOM,49,33,0,Summer,0
0,0,4,DOM,52,43,0,Summer,1
2,0,4,DOM,46,-13,0,Summer,0
3,0,4,DOM,36,56,0,Summer,1
1,0,4,DOM,29,34,0,Summer,0
1,0,4,DOM,29,181,0,Summer,1
5,0,4,DOM,49,48,0,Summer,0
6,0,4,DOM,44,61,0,Summer,1
4,0,4,DOM,51,40,0,Summer,1
2,0,4,DOM,42,60,0,Summer,1
3,0,4,DOM,40,52,0,Summer,1
1,0,4,DOM,48,33,0,Summer,0
5,0,4,DOM,46,29,0,Summer,0
4,0,4,DOM,47,35,0,Summer,0
2,0,4,DOM,51,58,0,Summer,1
3,0,4,DOM,31,48,0,Summer,0
1,7,4,DOM,40,41,0,Summer,0
5,7,4,DOM,48,28,0,Summer,0
6,7,4,DOM,48,39,0,Summer,0
4,7,4,DOM,47,-13,0,Summer,0
2,7,4,DOM,38,49,0,Summer,0
3,7,4,DOM,10,48,0,Summer,0
1,7,4,DOM,41,34,0,Summer,0
5,7,4,DOM,36,39,0,Summer,0
6,7,4,DOM,42,37,0,Summer,0
4,7,4,DOM,48,38,0,Summer,0
2,7,4,DOM,14,45,0,Summer,0
3,7,4,DOM,11,43,0,Summer,0
1,7,4,DOM,49,34,0,Summer,0
5,7,4,DOM,42,36,0,Summer,0
6,7,4,DOM,48,35,0,Summer,0
4,7,4,DOM,47,40,0,Summer,0
0,7,4,DOM,63,36,0,Summer,1
2,7,4,DOM,49,42,0,Summer,0
3,7,4,DOM,16,45,0,Summer,0
5,7,4,DOM,49,30,0,Summer,0
6,7,4,DOM,49,31,0,Summer,0
4,7,4,DOM,48,39,0,Summer,0
2,7,4,DOM,37,57,0,Summer,1
3,7,4,DOM,11,40,0,Summer,0
1,7,4,DOM,43,39,0,Summer,0
5,7,4,DOM,42,32,0,Summer,0
6,7,4,DOM,45,34,0,Summer,0
4,5,4,DOM,49,35,0,Summer,0
2,5,4,DOM,28,-13,0,Summer,0
3,5,4,DOM,0,53,0,Summer,1
1,5,4,DOM,45,33,0,Summer,0
5,5,4,DOM,41,33,0,Summer,0
6,5,4,DOM,0,33,0,Summer,0
4,5,4,DOM,0,34,0,Summer,0
2,5,4,DOM,28,46,0,Summer,0
3,5,4,DOM,0,61,0,Summer,1
1,5,4,DOM,50,34,0,Summer,0
5,5,4,DOM,25,35,0,Summer,0
6,5,4,DOM,26,33,0,Summer,0
4,5,4,DOM,38,39,0,Summer,0
0,5,4,DOM,49,33,0,Summer,0
2,5,4,DOM,38,43,0,Summer,0
3,5,4,DOM,50,-13,0,Summer,0
1,5,4,DOM,47,39,0,Summer,0
5,5,4,DOM,46,33,0,Summer,0
6,5,4,DOM,48,48,0,Summer,0
4,5,4,DOM,40,36,0,Summer,0
0,5,4,DOM,50,34,0,Summer,0
2,5,4,DOM,48,35,0,Summer,0
3,5,4,DOM,25,50,0,Summer,0
1,5,4,DOM,0,33,0,Summer,0
5,5,4,DOM,49,26,0,Summer,0
6,5,4,DOM,46,42,0,Summer,0
4,5,4,DOM,48,58,0,Summer,1
0,5,4,DOM,0,23,0,Summer,0
2,4,4,DOM,46,48,0,Summer,0
3,4,4,DOM,18,54,0,Summer,1
5,4,4,DOM,40,35,0,Summer,0
6,4,4,DOM,24,44,0,Summer,0
4,4,4,DOM,0,35,0,Summer,0
0,4,4,DOM,43,52,0,Summer,1
2,4,4,DOM,38,51,0,Summer,1
3,4,4,DOM,36,95,0,Summer,1
1,4,4,DOM,43,57,0,Summer,1
5,4,4,DOM,37,41,0,Summer,0
6,4,4,DOM,50,38,0,Summer,0
4,4,4,DOM,42,35,0,Summer,0
0,4,4,DOM,47,44,0,Summer,0
2,4,4,DOM,49,48,0,Summer,0
3,4,4,DOM,20,48,0,Summer,0
1,4,4,DOM,42,59,0,Summer,1
5,4,4,DOM,32,36,0,Summer,0
6,4,4,DOM,41,31,0,Summer,0
4,4,4,DOM,47,28,0,Summer,0
0,4,4,DOM,51,55,0,Summer,1
2,4,4,DOM,40,57,0,Summer,1
3,4,4,DOM,13,55,0,Summer,1
1,4,4,DOM,27,31,0,Summer,0
5,4,4,DOM,45,37,0,Summer,0
6,4,4,DOM,25,33,0,Summer,0
4,4,4,DOM,32,33,0,Summer,0
0,4,4,DOM,45,81,0,Summer,1
2,4,4,DOM,44,43,0,Summer,0
3,4,4,DOM,47,66,0,Summer,1
1,4,4,DOM,46,36,0,Summer,0
5,1,4,DOM,32,29,0,Summer,0
6,1,4,DOM,45,28,0,Summer,0
4,1,4,DOM,41,35,0,Summer,0
0,1,4,DOM,47,31,0,Summer,0
2,1,4,DOM,35,36,0,Summer,0
3,1,4,DOM,31,53,0,Summer,1
1,1,4,DOM,12,43,0,Summer,0
5,1,4,DOM,3,29,0,Summer,0
6,1,4,DOM,0,28,0,Summer,0
4,1,4,DOM,24,35,0,Summer,0
0,1,4,DOM,33,37,0,Summer,0
2,1,4,DOM,19,45,0,Summer,0
3,1,4,DOM,25,58,0,Summer,1
1,1,4,DOM,39,34,0,Summer,0
5,1,4,DOM,53,44,0,Summer,1
6,1,4,DOM,49,32,0,Summer,0
4,1,4,DOM,50,46,0,Summer,0
0,1,4,DOM,46,31,0,Summer,0
2,1,4,DOM,43,-13,0,Summer,0
3,1,4,DOM,25,61,0,Summer,1
1,1,4,DOM,41,54,0,Summer,1
5,1,4,DOM,46,42,0,Summer,0
6,1,4,DOM,51,36,0,Summer,1
4,1,4,DOM,43,32,0,Summer,0
0,1,4,DOM,46,37,0,Summer,0
2,1,4,DOM,38,38,0,Summer,0
3,1,4,DOM,0,50,0,Summer,0
1,1,4,DOM,29,32,0,Summer,0
5,1,4,DOM,38,32,0,Summer,0
6,1,4,DOM,27,28,0,Summer,0
4,1,4,DOM,31,43,0,Summer,0
0,10,4,DOM,41,21,0,Summer,0
2,10,4,DOM,12,36,0,Summer,0
3,10,4,DOM,19,44,0,Summer,0
1,10,4,DOM,35,35,0,Summer,0
5,10,4,DOM,44,34,0,Summer,0
6,10,4,DOM,24,33,0,Summer,0
4,10,4,DOM,43,39,0,Summer,0
0,10,4,DOM,31,103,0,Summer,1
2,10,4,DOM,22,45,0,Summer,0
3,10,4,DOM,15,43,0,Summer,0
1,10,4,DOM,41,21,0,Summer,0
5,10,4,DOM,40,32,0,Summer,0
6,10,4,DOM,25,28,0,Summer,0
4,10,4,DOM,25,44,0,Summer,0
2,10,4,DOM,33,36,0,Summer,0
3,10,4,DOM,12,61,0,Summer,1
1,10,4,DOM,40,33,0,Summer,0
5,10,4,DOM,39,29,0,Summer,0
6,10,4,DOM,49,40,0,Summer,0
4,10,4,DOM,32,40,0,Summer,0
0,10,4,DOM,48,31,0,Summer,0
2,10,4,DOM,35,-13,0,Summer,0
3,10,4,DOM,15,58,0,Summer,1
1,10,4,DOM,46,39,0,Summer,0
5,10,4,DOM,48,32,0,Summer,0
6,10,4,DOM,47,35,0,Summer,0
4,10,4,DOM,46,32,0,Summer,0
0,10,4,DOM,49,39,0,Summer,0
2,10,4,DOM,40,50,0,Summer,0
1,6,4,DOM,33,31,0,Summer,0
6,6,4,DOM,34,27,0,Summer,0
4,6,4,DOM,32,21,0,Summer,0
0,6,4,DOM,33,26,0,Summer,0
2,0,4,DOM,48,31,0,Summer,0
1,0,4,DOM,42,24,0,Summer,0
6,0,4,DOM,36,31,0,Summer,0
4,0,4,DOM,29,31,0,Summer,0
0,0,4,DOM,37,26,0,Summer,0
2,0,4,DOM,34,23,0,Summer,0
1,0,4,DOM,19,25,0,Summer,0
6,0,4,DOM,37,20,0,Summer,0
4,0,4,DOM,40,29,0,Summer,0
0,0,4,DOM,42,31,0,Summer,0
2,0,4,DOM,0,23,0,Summer,0
1,0,4,DOM,6,29,0,Summer,0
5,0,4,DOM,34,54,0,Summer,1
4,0,4,DOM,17,23,0,Summer,0
0,0,4,DOM,30,59,0,Summer,1
2,0,4,DOM,21,56,0,Summer,1
1,0,4,DOM,60,57,0,Summer,1
6,0,4,DOM,34,31,0,Summer,0
4,0,4,DOM,20,24,0,Summer,0
0,0,4,DOM,30,34,0,Summer,0
2,0,4,DOM,44,32,0,Summer,0
1,7,4,DOM,11,28,0,Summer,0
4,7,4,DOM,28,38,0,Summer,0
0,7,4,DOM,43,20,0,Summer,0
2,7,4,DOM,45,27,0,Summer,0
1,7,4,DOM,38,33,0,Summer,0
4,7,4,DOM,32,35,0,Summer,0
0,7,4,DOM,34,26,0,Summer,0
2,7,4,DOM,46,32,0,Summer,0
1,7,4,DOM,49,32,0,Summer,0
4,7,4,DOM,40,28,0,Summer,0
0,7,4,DOM,52,39,0,Summer,1
2,7,4,DOM,50,30,0,Summer,0
1,7,4,DOM,46,25,0,Summer,0
4,7,4,DOM,18,23,0,Summer,0
0,7,4,DOM,38,27,0,Summer,0
2,7,4,DOM,46,33,0,Summer,0
1,7,4,DOM,44,30,0,Summer,0
0,5,4,DOM,10,113,0,Summer,1
2,5,4,DOM,0,23,0,Summer,0
1,5,4,DOM,36,34,0,Summer,0
4,5,4,DOM,40,21,0,Summer,0
0,5,4,DOM,0,23,0,Summer,0
2,5,4,DOM,0,27,0,Summer,0
4,5,4,DOM,38,29,0,Summer,0
0,5,4,DOM,28,35,0,Summer,0
2,5,4,DOM,25,23,0,Summer,0
1,5,4,DOM,46,24,0,Summer,0
6,5,4,DOM,32,23,0,Summer,0
4,5,4,DOM,23,38,0,Summer,0
0,5,4,DOM,39,48,0,Summer,0
2,5,4,DOM,45,30,0,Summer,0
1,5,4,DOM,27,27,0,Summer,0
6,5,4,DOM,34,73,0,Summer,1
4,5,4,DOM,45,45,0,Summer,0
2,4,4,DOM,42,42,0,Summer,0
1,4,4,DOM,29,25,0,Summer,0
6,4,4,DOM,38,44,0,Summer,0
4,4,4,DOM,0,40,0,Summer,0
0,4,4,DOM,46,37,0,Summer,0
2,4,4,DOM,50,33,0,Summer,0
1,4,4,DOM,23,27,0,Summer,0
5,4,4,DOM,31,191,0,Summer,1
6,4,4,DOM,46,81,0,Summer,1
4,4,4,DOM,28,29,0,Summer,0
0,4,4,DOM,42,33,0,Summer,0
2,4,4,DOM,29,27,0,Summer,0
1,4,4,DOM,41,33,0,Summer,0
5,4,4,DOM,33,31,0,Summer,0
6,4,4,DOM,34,20,0,Summer,0
4,4,4,DOM,42,26,0,Summer,0
0,4,4,DOM,35,29,0,Summer,0
2,4,4,DOM,51,37,0,Summer,1
1,4,4,DOM,18,17,0,Summer,0
5,4,4,DOM,28,27,0,Summer,0
6,4,4,DOM,32,32,0,Summer,0
4,4,4,DOM,25,28,0,Summer,0
0,4,4,DOM,30,24,0,Summer,0
2,4,4,DOM,36,28,0,Summer,0
1,4,4,DOM,17,24,0,Summer,0
5,1,4,DOM,29,17,0,Summer,0
6,1,4,DOM,33,23,0,Summer,0
4,1,4,DOM,27,27,0,Summer,0
0,1,4,DOM,34,22,0,Summer,0
2,1,4,DOM,36,22,0,Summer,0
1,1,4,DOM,23,30,0,Summer,0
6,1,4,DOM,9,16,0,Summer,0
2,1,4,DOM,18,24,0,Summer,0
1,1,4,DOM,19,18,0,Summer,0
